waifu_id,name,series,series_id,genre,rarity,image_url,favorites,about,stats,elemental_type,archetype,potency,elemental_resistances,favorite_gifts,special_dialogue
1514,Miyako Hoshino,Watashi ni Tenshi ga Maiorita!,162,Anime,2,https://cdn.myanimelist.net/images/characters/6/378314.jpg,549,"Miyako is a college student who is shy around strangers, she has a hard time talking to people she doesn't know, and usually avoids eye contact. She doesn't consider herself ""pretty,"" and doesn't care much about her appearance or how she dresses.
Miyako gets nervous easily, and is also a very lazy girl. At first glance she looks like a hikikomori and NEET, but despite that, she usually goes to study at the college. She falls for Hana Shirosaki that she starts making sweets in exchange for Hana to cosplay in outfits Miyako makes.
(Source: fandom)","{""hp"": 63, ""atk"": 60, ""mag"": 98, ""vit"": 54, ""spr"": 119, ""int"": 124, ""spd"": 80, ""lck"": 75}","[""dark""]",Alchemist,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}","[""Chocolate"", ""Cake"", ""Novel"", ""Manga"", ""Hair Ribbon""]",{}
1515,Hana Shirosaki,Watashi ni Tenshi ga Maiorita!,162,Anime,3,https://cdn.myanimelist.net/images/characters/12/378315.jpg,210,"An elementary school student who is classmates with Hinata. She is often disturbed by Miyako's behavior but puts up with it in order to eat her snacks.
(Source: Wikipedia)","{""hp"": 65, ""atk"": 61, ""mag"": 102, ""vit"": 66, ""spr"": 115, ""int"": 129, ""spd"": 92, ""lck"": 89}","[""light""]",Sage,"{""Mage"": ""B"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}","[""Chocolate"", ""Cake""]",{}
1516,Chizuru Hoshino,Watashi ni Tenshi ga Maiorita!,162,Anime,1,https://cdn.myanimelist.net/images/characters/3/378201.jpg,17,Mother of Miyako and Hinata Hoshino.,"{""hp"": 92, ""atk"": 90, ""mag"": 86, ""vit"": 89, ""spr"": 90, ""int"": 91, ""spd"": 87, ""lck"": 85}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1517,Kanon Konomori,Watashi ni Tenshi ga Maiorita!,162,Anime,1,https://cdn.myanimelist.net/images/characters/3/378318.jpg,61,"Another class representative in Hana's class and Koyori's best friend. She is kind and often seen as very reliable, much to Koyori's chagrin.
(Source: Wikipedia)","{""hp"": 70, ""atk"": 59, ""mag"": 69, ""vit"": 73, ""spr"": 104, ""int"": 96, ""spd"": 68, ""lck"": 79}","[""light""]",Healer,"{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""D"", ""Specialist"": ""D""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1518,Kouko Matsumoto,Watashi ni Tenshi ga Maiorita!,162,Anime,1,https://cdn.myanimelist.net/images/characters/10/378320.jpg,30,"A girl who was in a club with Miyako during high school. While Miyako hardly remembers her, she has been obsessively fixated on her, acting like a stalker.
(Source: Wikipedia)","{""hp"": 93, ""atk"": 87, ""mag"": 90, ""vit"": 90, ""spr"": 90, ""int"": 88, ""spd"": 92, ""lck"": 93}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1519,Yuuna Matsumoto,Watashi ni Tenshi ga Maiorita!,162,Anime,2,https://cdn.myanimelist.net/images/characters/9/385226.jpg,44,,"{""hp"": 90, ""atk"": 90, ""mag"": 89, ""vit"": 87, ""spr"": 87, ""int"": 90, ""spd"": 90, ""lck"": 90}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1520,Koyori Tanemura,Watashi ni Tenshi ga Maiorita!,162,Anime,1,https://cdn.myanimelist.net/images/characters/12/378319.jpg,23,"A class representative in Hana's class. She aspires to be someone that everyone can rely on, but is often unreliable herself.
(Source: Wikipedia)","{""hp"": 90, ""atk"": 91, ""mag"": 93, ""vit"": 91, ""spr"": 89, ""int"": 86, ""spd"": 87, ""lck"": 90}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1521,Yuu Koito,Yagate Kimi ni Naru,143,Anime,3,https://cdn.myanimelist.net/images/characters/9/335726.jpg,3452,"Age: 15
Birthday: April 5th
Height: 150 cm
Yuu is a first year high school student who doesn't know what it's like to have a crush. She joins the student council, where she meets Nanami. Her family owns a bookstore and lives above it.","{""hp"": 95, ""atk"": 88, ""mag"": 91, ""vit"": 93, ""spr"": 97, ""int"": 104, ""spd"": 89, ""lck"": 89}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Novel"", ""Manga""]",{}
1522,Touko Nanami,Yagate Kimi ni Naru,143,Anime,3,https://cdn.myanimelist.net/images/characters/10/397150.jpg,1402,"Age: 16
Birthday: February 19th
Height 163 cm
A member of the student council who later becomes the student council president. She is a second year high school student. Yuu is her love interest. She hides her true personality and insecurities from everyone but Yuu. Her best friend is Sayaka Saeki.","{""hp"": 98, ""atk"": 110, ""mag"": 91, ""vit"": 103, ""spr"": 87, ""int"": 113, ""spd"": 102, ""lck"": 87}","[""light""]",Champion,"{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""B"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1523,Riko Hakozaki,Yagate Kimi ni Naru,143,Anime,1,https://cdn.myanimelist.net/images/characters/16/403933.jpg,18,,"{""hp"": 89, ""atk"": 87, ""mag"": 88, ""vit"": 91, ""spr"": 94, ""int"": 87, ""spd"": 87, ""lck"": 85}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1524,Akari Hyuuga,Yagate Kimi ni Naru,143,Anime,1,https://cdn.myanimelist.net/images/characters/8/403935.jpg,6,Akari Hyuuga is a high school freshman and Yuu's friend. She is an avid basketball player.,"{""hp"": 94, ""atk"": 91, ""mag"": 89, ""vit"": 87, ""spr"": 83, ""int"": 93, ""spd"": 92, ""lck"": 89}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1525,Koyomi Kanou,Yagate Kimi ni Naru,143,Anime,1,https://cdn.myanimelist.net/images/characters/9/403568.jpg,43,A close friend of Koito Yuu who enjoys reading. She has the ambition of becoming a novelist.,"{""hp"": 67, ""atk"": 56, ""mag"": 96, ""vit"": 66, ""spr"": 119, ""int"": 123, ""spd"": 85, ""lck"": 92}","[""neutral""]",Sage,"{""Mage"": ""B"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Novel"", ""Manga""]",{}
1526,Miyako Kodama,Yagate Kimi ni Naru,143,Anime,1,https://cdn.myanimelist.net/images/characters/10/403567.jpg,40,"Miyako Kodama is the manager of a café that the student council regularly visits.
She is in a live-in relationship with Riko Hakozaki, though the latter prefers that this be kept a secret. The couple have known each other since college.
Miyako is laid-back, friendly and relaxed, in contrast to the somewhat more serious Riko. She is also compassionate and mature, such as when she gives Sayaka Saeki guidance and reassurance with her own relationship issues.
(Source: Yagate Kimi ni Naru Wiki)","{""hp"": 88, ""atk"": 87, ""mag"": 88, ""vit"": 94, ""spr"": 89, ""int"": 90, ""spd"": 84, ""lck"": 91}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1527,Rei Koito,Yagate Kimi ni Naru,143,Anime,1,https://cdn.myanimelist.net/images/characters/15/403566.jpg,23,Yuu's older sister.,"{""hp"": 85, ""atk"": 90, ""mag"": 92, ""vit"": 88, ""spr"": 88, ""int"": 95, ""spd"": 90, ""lck"": 95}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1528,Sayaka Saeki,Yagate Kimi ni Naru,143,Anime,2,https://cdn.myanimelist.net/images/characters/8/365026.jpg,559,"Age: 16
Birthday: July 29th
Height: 163 cm
She is the student council vice president and Touko's best friend.","{""hp"": 123, ""atk"": 84, ""mag"": 73, ""vit"": 131, ""spr"": 113, ""int"": 96, ""spd"": 69, ""lck"": 71}","[""water""]",Sentinel,"{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""B"", ""Debuffer"": ""D"", ""Defender"": ""S"", ""Specialist"": ""D""}","{""fire"": ""resist"", ""water"": ""resist"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""weak"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1529,Yui Yuigahama,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,144,Anime,3,https://cdn.myanimelist.net/images/characters/2/332632.jpg,9224,"Birthday: June 18
Blood type: O
Yui Yuigahama is Hachiman Hikigaya's classmate from Sōbu High School, as well as being the first person helped by the Volunteer Service Club who would later become the third member.
Yui is seen most of the time as a very cheerful, outgoing and friendly girl, in addition to having almost most of the time, a smile which denotes a clear and noticeable joy on her face, whether even when she is sad or upset.
Abilties:
Yui's social skills are excellent, but she is also good, though not particularly outstanding, at academics, intellectuals, and athletics. Other characters always comment on her intelligence and social awareness. She is exceptionally skilled at deducing the mood of others and can make others feel comfortable just by being there. Although some people say that she is dumb, probably due to her naive and somewhat stupid nature, Yui reminds people that she passed high academic standards to get into Sōbu.
She has the ability to sing well and enjoys karaoke. She is a good coordinator and hard worker, able to follow through and give directions when needed (Athletics/Cultural Festivals).
Although she isn't very good at cooking, she tries her best and vows to improve.","{""hp"": 83, ""atk"": 69, ""mag"": 77, ""vit"": 85, ""spr"": 117, ""int"": 90, ""spd"": 88, ""lck"": 102}","[""light"", ""fire""]",Healer,"{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""D"", ""Specialist"": ""D""}","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}","[""Chocolate"", ""Cake"", ""Roses"", ""Sakura Petals""]",{}
1530,Yukino Yukinoshita,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,144,Anime,3,https://cdn.myanimelist.net/images/characters/4/202721.jpg,23270,"Birthday: January 3
Blood type: B
Yukino is the leader of the Service Club, of which she is the sole member until Hachiman joins her. She is smart, beautiful, and is nicknamed the ""Ice-cold Beauty"" for her icy demeanor. She has a twisted sense of ""noblesse oblige,"" and believes that it is the duty of the exceptional (in other words, herself) to help the ""lost lambs"" of the world. Her personality often leads her to be disgusted at the naivety of others, particularly Yui's, and she does not hesitate to show it. Despite this, Yui still affectionately calls her ""Yukinon.""
(Source: Vistrans)","{""hp"": 73, ""atk"": 59, ""mag"": 119, ""vit"": 68, ""spr"": 127, ""int"": 146, ""spd"": 97, ""lck"": 77}","[""water""]",Sage,"{""Mage"": ""A"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""resist"", ""water"": ""resist"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""weak"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Roses"", ""Sakura Petals"", ""Novel"", ""Manga"", ""Hair Ribbon""]",{}
1531,Hina Ebina,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,144,Anime,1,https://cdn.myanimelist.net/images/characters/12/453617.jpg,20,"Hina is a classmate of Yui and Hachiman, who is a quiet girl and hangs around Yumiko. She is a fujoshi, which is why other boys from her class are always avoiding her.","{""hp"": 66, ""atk"": 60, ""mag"": 130, ""vit"": 69, ""spr"": 101, ""int"": 135, ""spd"": 94, ""lck"": 81}","[""dark""]",Witch,"{""Mage"": ""C"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1532,Hayato Hayama,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,144,Anime,1,https://cdn.myanimelist.net/images/characters/4/205967.jpg,69,Hayato is a popular guy in the same class as Hachiman and Yui.,"{""hp"": 107, ""atk"": 109, ""mag"": 92, ""vit"": 110, ""spr"": 94, ""int"": 94, ""spd"": 109, ""lck"": 103}","[""light""]",Champion,"{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""B"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1533,Komachi Hikigaya,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,144,Anime,3,https://cdn.myanimelist.net/images/characters/12/208819.jpg,995,She is Hachiman's younger sister. She is really different from her brother; she is cheerful and lively and is part of their school's student council.,"{""hp"": 71, ""atk"": 90, ""mag"": 99, ""vit"": 70, ""spr"": 80, ""int"": 92, ""spd"": 124, ""lck"": 132}","[""neutral""]",Trickster,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""S"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1534,Shizuka Hiratsuka,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,144,Anime,3,https://cdn.myanimelist.net/images/characters/9/282861.jpg,2542,"Shizuka is Hachiman's language teacher who also serves as his futures advisor/counselor. She is aware of Hachiman's supposed ""problems,"" and takes steps to ensure he is freed from them, her first move being to force him into joining the Service Club. However, she appears to have some quirks of her own: she is a young smoker, she is very sensitive about her age, and she is often prone to quoting or copying scenes from popular shounen manga. She also never remembers to knock before entering the Service Club's classroom, much to Yukino's chagrin.
(Source: Vistrans)","{""hp"": 112, ""atk"": 141, ""mag"": 61, ""vit"": 130, ""spr"": 61, ""int"": 93, ""spd"": 109, ""lck"": 66}","[""fire""]",Warlord,"{""Mage"": ""D"", ""Attacker"": ""S"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""S"", ""Specialist"": ""D""}","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1535,Saki Kawasaki,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,144,Anime,2,https://cdn.myanimelist.net/images/characters/4/205959.jpg,524,"Saki is Hachiman's classmate who seems like a delinquent, but wants to make friends deep down. She cares deeply for her brother as she hid her name and age to work in night-shift part-time jobs in order to pay school fees and reduce her family's load. After her brother asked help from the service club, the service club eventually followed her to her workplace and found out her motives behind working night-shifts, she stopped working after the service club suggested her to aim for a scholarship instead.
(Source: Wikipedia)","{""hp"": 73, ""atk"": 105, ""mag"": 59, ""vit"": 68, ""spr"": 58, ""int"": 69, ""spd"": 142, ""lck"": 131}","[""dark""]",Shadowblade,"{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""S""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
